text,label
何度シックスに裏切られても彼女を助けるモノの根幹が、愛や友情ではなく「苦しめられようが傷付けられようが、1人になるよりマシ」というかなり自己中で冷淡な理由だったらそれはそれで滾るし、その傲慢さがシンマンになるまでの延々とした時間を独りぼっちで過ごすハメになった元凶…,"[0,1]"
ノリさんは怒鳴らない理論派やから余計に最悪,"[0,1]"
"#マイファミリー

こはるちゃんの求めていたラストが別の家族で叶えられる","[0,1]"
自分の家族は再生させられず、他の家族は再生した,"[0,1]"
不祥事を起こすのは神奈川県警,"[0,1]"
"多分、今回あえて父の仇討ち（私怨）より「坂東武者の不遇をただす謀反」を前面に出したのは、亡き兄上・北条三郎宗時の遺志を重ねたかったんじゃないかとも思う
三郎は坂東武者のために頼朝を推し上げようとし、それを義時が継いで一応成し遂げたけれど、今度は正反対の動きを呼んでしまう","[0,1]"
事業拡大していく一方で、主要メンバーが去っていくわけだからなあ… リチャードの懐が潤う💵のと引き換えに番組がつまらなくなる,"[0,1]"
HONDAはまたしても撤退した翌年に置き土産が連戦連勝,"[0,1]"
1話から三輪だけが正しい答えを言っていた,"[0,1]"
ちょっと待てよ、もし三谷氏が双騎曽我観てたとしたらさあ、源氏族滅の種を蒔いた曽我兄弟を源氏の刀が演る,"[0,1]"
アダルトチルドレンは感情を殺して何も感じない振りをして生きてきた人が多いと思いますが、それでいて意識しなくても場の空気はしっかり感じ取ってしまうというのは,"[0,1]"
"だって所詮は見上げる立場の…マゾ／マゾチョッパリですからねぇ❤︎❤︎

芽生えた【それ】を抑制・制御なんてできるわけがありませんからねぇ♡♡
その理由を一番知っているのが【自分自身】","[0,1]"
家臣の子どもの方が出来がいい,"[0,1]"
鎌倉の混乱が回避されて、鎌倉殿の命運尽きかけたが、蒲殿の運が尽きて、北条の運が開ける兆しという回。曽我兄弟の運は尽きたが、後世までその功が語り継がれる,"[0,1]"
今年41回目のサッカー観戦、今日は #味スタ で #ヴェルディvs岩手 を観ました。声出応援検証試合として行われた本試合。2点を先制したヴェルディでしたが、終盤ミスから失点し追い付かれて引分。最後は勝てないヴェルディへのブーイングで終る,"[0,1]"
"『仇討ち』の描き方としてはこれすごく好きだな…
美談に『された』物語","[0,1]"
謀反が鎌倉殿の権力基盤強化に利用された,"[0,1]"
最初から頼朝狙いだったけどたまたま入れ替わってた本当の親の敵を討つ,"[0,1]"
ちなみにメイウェザーvsマグレガーの試合は、奇しくも過去のメイウェザー の試合の中でカネロの次にパンチを被弾したのがマグレガー,"[0,1]"
「いいね100回押しました！」って偶数回押したらいいねになってねえじゃん,"[0,1]"
アイドル売りが配信環境の自由度を下げている,"[0,1]"
愛を伝えるつもりで推しの雑誌の切り抜きとかをあげてるがそれが結局推しに迷惑をかけている,"[0,1]"
"FWM座席。初日第3バルコニー➡️昨日マチネ第2バルコニー後方➡️ソワレ第一バルコニー中ほど➡️今日マチネ第2バルコニー…また下がったように見えて2列目ドセン➡️千秋楽アリーナ。
面白いぐらい日々出世した😆でもね、アリーナが一番見えにくかった","[0,1]"
"【ソテル制作小話②】
ここのザックス、表情だけで12時間かかってますｗこっから眉毛の角度をさらに変えたり、神経質に調整しすぎてさすがにもう諦めた。1分で描いたネームの方がいいカオしてる","[0,1]"
温度とタイミングと台詞にもあったけど、まさにそれが全くもって合わないものだった,"[0,1]"
俺も村正だというならば、アナタはこれを受け取らなければならないのデスよ的な。何,"[0,1]"
"#今週のベスト3 
1 #WitchWatch この漫画は「やらかし回」が似合うと思う。
2 #僕とロボコ 単なるコスプレ回ではないしナッパをあえてコスプレしないのは草。
3 #守れしゅごまる　最終回綺麗だったから。だから遊戯王に頼らなくてもなぁ…","[0,1]"
"最初に記事にしたのが
報知","[0,1]"
"ルマン24時間は残り６時間余り。
GT　PROクラスでフェラーリと優勝を争っていたシボレーが他車に接触されクラッシュ！
しかも接触した車が他クラスのフェラーリ","[0,1]"
2年前に解き放っていればお前のもとに帰ってたかもな,"[0,1]"
積極財政派・反緊縮派がペテン師に利用されて新自由主義を蔓延させている,"[0,1]"
"席外してる間にコルベットが…
LMP2のAFコルセに当てられて戦線離脱…
しかもGTEプロのトップに躍り出たのもAFコルセ","[0,1]"
"気候変動の影響？3,400年前の都市遺跡がチグリス川で見つかる。新たな遺跡の発見は気候変動とそれに伴う水不足が原因で見つかる","[0,1]"
物価が上がると消費税もあがる,"[0,1]"
こんな無様な読売もヤクルトいなけりゃ首位,"[0,1]"
"ファのファンタジーが遊園地なのは自分が幸せになりたい気持ちがそもそもの根底にあるからなのかな、遊園地＝楽しいもの幸せの象徴っていうイメージが彼の中にはあって
でも彼はその遊園地ではあくまで“人を楽しませる側”にしかなれないほんとうにもとめてる“自分の幸せ“は得られない、","[0,1]"
もう自分の正義に振り切ったことでホーリーライブのシステム上スペックが爆上がりする,"[0,1]"
"コルベット、4年前に勝利を逃した時はポルシェにプッシュされてタイヤを使い潰したんだよね。
今年はそのポルシェがタイヤを使い潰す","[0,1]"
そのために、逆に裏側に隠れていた紫陽花がものすごく育ってしまい、今度はクチナシに日が当たらず育たない,"[0,1]"
でもこれを買い漁れるのは大人…,"[0,1]"
"墓守ってことは、もう全て終わった話なんですよ ただそこに、立っていればそこでいい 墓を荒らすものが居ないように、眠るものが静かに眠っていられるようにそこにいるんですよ だから祈りなんてものは無いんです
なのに祈りの楽器を吹く","[0,1]"
凱旋登板が敗戦処理,"[0,1]"
"でもどこが悪かったって言語化できるだけまだマシな映画だと思う

((Σ&gt;・◇・)&gt;テンポが悪くてシーン毎がいまいち繋がり悪くて演出がサイテー

バズるフレーズとかはあるからゆっ◯り映画解説とかでかいつまんで見とけばいいです","[0,1]"
